"lon","lat","y","temperature","precipitation","elevation","soil_ph","distance_km","noise_var"
124.322581,-13.709677,0.50058,15.664773,548.206229,310.567598,6.59423,160.683107,1.935955
125.612903,-13.709677,1.79564,11.24627,547.627916,449.154872,6.334135,174.728736,0.55877
126.903226,-13.709677,1.492186,12.436654,473.066442,378.946132,6.306076,154.807182,0.37764
128.193548,-13.709677,6.419806,12.616557,487.286582,207.46436,6.813269,121.355402,-0.331467
129.483871,-13.709677,5.095737,12.888666,556.949376,184.127189,6.098602,120.824034,-1.711368
130.774194,-13.709677,2.139106,11.623056,617.473971,140.090489,6.128253,144.497769,-0.239672
132.064516,-13.709677,4.21692,12.518941,581.53491,216.696992,6.447813,223.541258,-0.472443
133.354839,-13.709677,5.492686,12.242176,686.459552,53.430213,6.645968,228.476804,-2.015941
134.645161,-13.709677,6.813931,13.865127,552.301784,200.359905,6.45349,197.457902,0.793115
135.935484,-13.709677,10.965564,15.065821,584.979395,481.313336,6.510878,174.960389,-0.072243
137.225806,-13.709677,12.716494,16.206967,620.444923,341.269475,6.29628,95.338384,1.367789
138.516129,-13.709677,9.224654,13.629115,601.619046,224.482909,6.538128,148.64207,-0.145416
139.806452,-13.709677,4.968208,13.419034,558.830681,270.016019,7.124919,168.222552,1.510022
141.096774,-13.709677,12.621819,14.772611,613.370956,295.956111,6.761248,71.181773,-1.159972
142.387097,-13.709677,14.780916,15.092413,643.717412,453.670912,6.546121,66.747275,-1.095482
143.677419,-13.709677,15.905577,14.042454,578.571655,182.390904,7.138456,56.457383,-0.324639
144.967742,-13.709677,15.998148,15.968678,551.32315,86.113333,6.293606,73.530922,1.108417
146.258065,-13.709677,13.375385,14.781544,530.729981,173.922587,6.193147,108.619917,-1.501618
147.548387,-13.709677,12.030981,12.88248,525.868662,98.850266,5.966771,104.275722,1.765418
148.83871,-13.709677,10.189627,14.108168,522.542037,224.389041,5.751768,137.476387,0.570656
150.129032,-13.709677,15.087104,14.38469,628.99123,306.111348,6.139401,217.030134,0.563992
151.419355,-13.709677,15.46044,14.739336,541.850247,379.711933,6.024888,162.940743,-0.815915
152.709677,-13.709677,13.438627,12.761741,635.105111,312.996474,6.598127,188.741218,0.171711
154,-13.709677,14.371064,13.075378,666.244036,224.023962,6.516933,201.040632,-0.722857
114,-12.806452,4.273565,13.157862,640.277022,87.362091,6.390458,224.495064,-0.192459
115.290323,-12.806452,5.771119,14.925637,600.298728,213.796889,6.276089,217.927737,-0.322003
116.580645,-12.806452,8.409275,15.692854,619.569941,330.527958,6.384984,183.181952,0.852215
117.870968,-12.806452,8.437208,16.896797,499.830168,355.098814,6.551516,133.585174,-0.394357
119.16129,-12.806452,6.003616,16.247542,587.081752,268.83716,5.949775,161.504657,-0.621168
120.451613,-12.806452,4.870762,14.181939,630.577366,81.68295,6.013581,189.695669,-0.014415
121.741935,-12.806452,6.169669,14.021058,663.527968,199.344653,6.43188,209.754186,0.604242
123.032258,-12.806452,0.757298,11.859462,598.866585,148.710827,6.247182,190.892528,0.847912
124.322581,-12.806452,6.476526,13.656688,591.434893,231.880341,6.7082,130.468071,0.648725
125.612903,-12.806452,0.867228,13.352355,572.114588,236.861867,6.196464,146.024378,1.304078
126.903226,-12.806452,0.586793,11.735106,488.928987,469.043587,6.12705,197.523564,0.816075
128.193548,-12.806452,3.417155,10.18205,502.860539,290.508732,6.364767,100.872983,-1.679622
129.483871,-12.806452,3.051414,10.162928,543.04598,412.694801,6.187302,129.101708,1.422968
130.774194,-12.806452,3.902785,10.259895,638.521402,98.385944,6.158063,207.359317,0.982874
132.064516,-12.806452,9.783646,12.999033,624.995505,105.345847,6.495576,197.225963,-0.514269
133.354839,-12.806452,8.320818,13.053975,637.037911,231.964229,6.692411,219.967975,1.334661
134.645161,-12.806452,11.96515,12.603321,706.292826,214.348976,5.98487,176.403957,-1.60328
135.935484,-12.806452,15.640004,14.746244,646.708775,527.222454,6.540756,168.06447,0.031343
137.225806,-12.806452,7.905789,12.742393,635.640534,308.80937,6.827984,87.940046,1.674923
138.516129,-12.806452,3.754447,12.970434,625.851942,58.51373,6.484259,102.789287,0.646774
139.806452,-12.806452,5.705229,14.449622,664.060073,209.848206,6.213102,159.934032,0.516872
141.096774,-12.806452,12.221951,14.085884,670.460182,256.962044,6.063959,183.684566,-1.902107
142.387097,-12.806452,14.344957,15.615984,642.449964,310.030682,5.913325,100.350216,-1.268756
143.677419,-12.806452,14.094252,16.495808,552.99416,162.866619,6.597428,98.460628,-0.869771
144.967742,-12.806452,15.641918,14.313976,553.046493,103.463167,6.617318,136.447383,-0.570635
146.258065,-12.806452,12.88329,12.899415,538.070181,103.972061,6.749974,118.132627,1.652836
147.548387,-12.806452,10.262218,12.094408,435.662837,137.314491,6.374747,129.043134,-0.140912
148.83871,-12.806452,6.603152,13.772028,430.51558,121.98655,6.405017,175.02196,-0.676554
150.129032,-12.806452,13.786016,14.899838,445.056993,375.192726,6.130473,110.542732,-0.134359
151.419355,-12.806452,15.170312,15.448592,598.134981,274.140985,5.97078,166.381511,1.25697
152.709677,-12.806452,18.159691,15.031148,649.049615,419.385241,6.452713,144.932491,0.386654
154,-12.806452,14.486147,14.822702,527.923123,166.766214,6.614087,174.1612,-0.366166
114,-11.903226,7.322412,14.435621,644.315006,281.351623,5.756574,195.862439,-2.199839
115.290323,-11.903226,6.497269,14.812204,614.277763,210.471509,6.430148,196.072274,0.707233
116.580645,-11.903226,5.818183,14.417223,576.483437,309.405473,6.245787,206.038667,-0.352786
117.870968,-11.903226,9.71762,14.685586,508.235677,397.167336,6.299272,175.850024,0.248764
119.16129,-11.903226,3.870812,15.314511,493.575098,206.204037,5.852812,153.707248,-0.135411
120.451613,-11.903226,3.708581,15.88184,624.013696,204.121488,6.242319,180.55049,-0.222649
121.741935,-11.903226,7.08549,15.672669,602.596909,203.198114,6.230267,218.254933,0.449786
123.032258,-11.903226,3.121069,11.515023,591.505902,99.024708,5.923902,202.876255,0.24402
124.322581,-11.903226,1.719333,11.675518,616.180033,259.873331,6.395961,113.31586,0.015647
125.612903,-11.903226,1.74842,13.699215,604.980812,66.377577,5.822305,45.059439,1.782932
126.903226,-11.903226,0.274511,10.991435,526.292633,438.817611,6.033185,136.411944,-0.978221
128.193548,-11.903226,0.913548,8.848992,502.765085,477.509679,6.236128,117.014914,0.496998
129.483871,-11.903226,6.965246,10.403216,568.13209,342.397561,7.035163,153.991237,0.365742
130.774194,-11.903226,4.651571,12.671176,553.619048,184.026573,6.700581,194.384432,-0.667858
132.064516,-11.903226,12.58819,14.741732,623.199489,220.812196,6.208884,180.542787,-1.643645
133.354839,-11.903226,7.61141,14.126245,654.996828,204.291152,6.50585,199.74416,0.42612
134.645161,-11.903226,7.488104,14.071143,690.052296,258.789968,6.298748,194.686283,0.662499
135.935484,-11.903226,11.081137,14.310425,651.634166,379.222449,6.535822,189.383672,0.724361
137.225806,-11.903226,8.890602,13.212042,553.721739,286.953845,6.1574,135.873846,0.237823
138.516129,-11.903226,1.258185,9.817985,506.391302,356.917061,6.784515,100.275304,0.368829
139.806452,-11.903226,5.494699,13.353491,538.861825,235.00163,6.507671,138.309369,-0.035297
141.096774,-11.903226,11.445415,13.612945,627.887383,177.493599,6.08588,118.369525,-0.296173
142.387097,-11.903226,11.293924,15.655999,603.760297,133.571415,5.544203,124.049251,0.738507
143.677419,-11.903226,15.131575,14.710135,527.468822,123.11687,6.343014,77.359032,0.428235
144.967742,-11.903226,10.22154,12.237329,489.945246,58.918126,6.165456,187.327547,2.025572
146.258065,-11.903226,16.410704,13.544125,522.73488,230.49352,6.159695,93.173068,-0.253059
147.548387,-11.903226,10.836243,13.046497,383.221893,227.848078,6.526455,122.0661,-1.252074
148.83871,-11.903226,13.729537,17.036687,454.489654,218.511111,6.648764,207.905627,-0.475639
150.129032,-11.903226,17.235217,16.51139,502.913653,299.994075,6.24708,120.562331,0.28968
151.419355,-11.903226,17.203259,16.60779,520.555676,223.483666,5.75011,112.19893,0.746575
152.709677,-11.903226,16.229216,16.17665,568.089707,523.476592,5.572585,70.216637,0.104498
154,-11.903226,16.338303,14.406648,596.590492,396.175687,5.841616,79.933112,0.407107
114,-11,7.687461,13.538438,702.387197,363.55291,5.874348,147.810977,0.301482
115.290323,-11,8.56194,15.002471,709.176419,311.060908,5.924317,124.428548,0.872039
116.580645,-11,11.381828,15.34959,628.257686,330.798066,6.274188,178.910577,1.901201
117.870968,-11,7.639651,15.189588,543.501069,395.148028,6.001843,220.401583,1.201037
119.16129,-11,5.410875,13.980933,560.448422,328.586516,6.191899,154.716912,0.498662
120.451613,-11,10.502026,16.362067,578.221829,333.656573,6.582081,136.672552,0.327983
121.741935,-11,1.26331,13.447712,541.102813,207.600252,6.202983,213.974485,-1.036868
123.032258,-11,4.612921,11.783876,619.533926,318.112406,5.749123,134.175491,0.62807
124.322581,-11,6.168422,14.114515,649.318764,116.612954,5.731905,118.927912,-1.388993
125.612903,-11,5.891679,13.573179,673.976634,365.424482,6.15419,114.520287,-0.496843
126.903226,-11,3.680385,12.621409,671.867712,374.929109,5.735842,189.546507,2.064624
128.193548,-11,7.793153,11.189625,660.816843,415.384934,6.725701,172.372346,-0.501094
129.483871,-11,5.087279,10.426304,646.19066,331.673352,6.910822,141.864209,0.520923
130.774194,-11,9.090944,11.852847,605.542327,181.270717,6.979967,214.095942,0.543893
132.064516,-11,7.182095,13.751105,617.67237,182.63164,6.331867,141.149517,-0.45692
133.354839,-11,7.466801,11.031758,622.557183,378.305378,6.215117,189.256663,-0.631371
134.645161,-11,8.173893,11.951269,605.000932,516.594528,6.471045,190.381783,0.888535
135.935484,-11,5.842363,13.678813,582.672518,284.594053,6.390681,102.164996,1.854981
137.225806,-11,5.086668,12.296357,576.515226,336.514339,6.544228,118.157131,0.177782
138.516129,-11,7.702669,11.081086,549.988122,271.602571,6.538503,128.553079,-0.857207
139.806452,-11,5.670843,13.166502,487.616965,262.540182,6.394339,129.902738,-0.00247
141.096774,-11,10.668854,13.076182,619.313435,249.301768,6.66205,174.828944,-2.186546
142.387097,-11,14.383116,14.644075,653.200573,145.005504,6.288807,124.834938,-0.734234
143.677419,-11,15.401748,12.49472,638.684146,187.38841,5.59977,76.318197,1.152875
144.967742,-11,13.542401,11.233508,483.374017,339.213316,6.233368,120.404518,-1.457704
146.258065,-11,9.690051,10.960518,462.351315,177.630653,6.082637,124.685421,0.079133
147.548387,-11,9.829394,13.229873,420.039256,200.990047,6.39628,60.565195,2.095977
148.83871,-11,13.320901,15.097977,435.575762,276.376716,6.865433,120.598795,-1.097008
150.129032,-11,13.563638,17.221211,461.981771,322.852765,6.877719,139.132198,-0.621155
151.419355,-11,12.646138,16.242775,482.928794,322.668545,5.590674,105.15027,-0.134478
152.709677,-11,14.84247,16.789846,491.053236,430.245338,5.264714,103.428755,1.126487
154,-11,15.266901,16.864398,525.540484,370.838202,5.901376,147.281564,-0.492829
