"block_id","col","row","x_km","y_km","gamma_a","gamma_b","gamma","stage"
1068,28,27,275,265,0.291830679216731,0.604629484979188,0.448230082097959,"MR"
1069,29,27,285,265,0.241056068698789,0.5142035120161,0.377629790357444,"MR"
1070,30,27,295,265,0.175262657454051,0.394889745599848,0.28507620152695,"MR"
1071,31,27,305,265,0.142882267321768,0.348970810436677,0.245926538879223,"MR"
1072,32,27,315,265,0.103062069173289,0.303302730390695,0.203182399781992,"MR"
1073,33,27,325,265,0.090572403092056,0.305232080097221,0.197902241594638,"IR"
1074,34,27,335,265,0.140702755797391,0.405615247936237,0.273159001866814,"MR"
1075,35,27,345,265,0.266208122147175,0.408637209391752,0.337422665769464,"MR"
1076,36,27,355,265,0.408072998747214,0.450192633350037,0.429132816048626,"MR"
1077,37,27,365,265,0.521247885572073,0.492869830124392,0.507058857848232,"MR"
1078,38,27,375,265,0.60743834549802,0.496985407098531,0.552211876298275,"NR"
1079,39,27,385,265,0.615330612410491,0.459258749068616,0.537294680739554,"NR"
1080,40,27,395,265,0.619454715783544,0.545672077806266,0.582563396794905,"NR"
1081,1,28,5,275,0.54309342868274,0.711396182804955,0.627244805743848,"MR"
1082,2,28,15,275,0.562926672299205,0.681036239274235,0.62198145578672,"MR"
1083,3,28,25,275,0.461798567491933,0.689554544360867,0.5756765559264,"MR"
1084,4,28,35,275,0.377258800781414,0.598894932733767,0.488076866757591,"MR"
1085,5,28,45,275,0.240517604848155,0.59107996130847,0.415798783078312,"MR"
1086,6,28,55,275,0.128046211398103,0.476369851523262,0.302208031460683,"MR"
1087,7,28,65,275,0.127912290718712,0.484005619992481,0.305958955355596,"MR"
1088,8,28,75,275,0.123818127589543,0.403672409600781,0.263745268595162,"MR"
1089,9,28,85,275,0.0911809299592136,0.372903547242186,0.2320422386007,"IR"
1090,10,28,95,275,0.0723062317226214,0.358865301480308,0.215585766601465,"IR"
1091,11,28,105,275,0.0880110049026362,0.445327055706984,0.26666903030481,"IR"
1092,12,28,115,275,0.105584177338335,0.340911284365012,0.223247730851674,"MR"
1093,13,28,125,275,0.0902106201497555,0.486299951529045,0.2882552858394,"IR"
1094,14,28,135,275,0.131617135411102,0.477621391561234,0.304619263486168,"MR"
1095,15,28,145,275,0.135715123437332,0.512508554402627,0.32411183891998,"MR"
1096,16,28,155,275,0.219392812979576,0.531815379351321,0.375604096165448,"MR"
1097,17,28,165,275,0.173858861604825,0.500256773730131,0.337057817667478,"MR"
1098,18,28,175,275,0.273186424767588,0.539527511441531,0.406356968104559,"MR"
1099,19,28,185,275,0.390087465276218,0.550350883676034,0.470219174476126,"MR"
1100,20,28,195,275,0.437572812878557,0.581797465296913,0.509685139087735,"MR"
1101,21,28,205,275,0.49839674367095,0.644484312837081,0.571440528254015,"MR"
1102,22,28,215,275,0.424749048364536,0.694199180725227,0.559474114544882,"MR"
1103,23,28,225,275,0.462236959878615,0.676714943643825,0.56947595176122,"MR"
1104,24,28,235,275,0.282500248558055,0.673452235459367,0.477976242008711,"MR"
1105,25,28,245,275,0.241197543660231,0.713727560342786,0.477462552001509,"MR"
1106,26,28,255,275,0.260617414344515,0.585787221569784,0.42320231795715,"MR"
1107,27,28,265,275,0.318143964738129,0.581783377848431,0.44996367129328,"MR"
1108,28,28,275,275,0.240894965010147,0.504351312861555,0.372623138935851,"MR"
1109,29,28,285,275,0.242428892487146,0.544605391002649,0.393517141744897,"MR"
1110,30,28,295,275,0.190205708632591,0.473279276160732,0.331742492396662,"MR"
1111,31,28,305,275,0.083922332548163,0.27102115512098,0.177471743834571,"IR"
1112,32,28,315,275,0.0578562471002169,0.139150732964851,0.0985034900325339,"IR"
1113,33,28,325,275,0.0822209591454039,0.292839940389531,0.187530449767467,"IR"
1114,34,28,335,275,0.131886381281692,0.374686615486168,0.25328649838393,"MR"
1115,35,28,345,275,0.384168771759384,0.444783258309694,0.414476015034539,"MR"
1116,36,28,355,275,0.467963703300334,0.491445001361183,0.479704352330759,"MR"
1117,37,28,365,275,0.603282236672052,0.557461612204866,0.580371924438459,"NR"
1118,38,28,375,275,0.613466414730814,0.542213725010563,0.577840069870688,"NR"
1119,39,28,385,275,0.677009221819919,0.507207589750508,0.592108405785213,"NR"
1120,40,28,395,275,0.667856997793911,0.536969899818841,0.602413448806376,"NR"
1121,1,29,5,285,0.450984279465238,0.631834592627669,0.541409436046454,"MR"
1122,2,29,15,285,0.408399002743161,0.63347832655472,0.52093866464894,"MR"
1123,3,29,25,285,0.417293382177806,0.54155733811457,0.479425360146188,"MR"
1124,4,29,35,285,0.209055530883897,0.581721983801044,0.39538875734247,"MR"
1125,5,29,45,285,0.170873419186098,0.590113462639303,0.3804934409127,"MR"
1126,6,29,55,285,0.110997129910482,0.389876309382845,0.250436719646663,"MR"
1127,7,29,65,285,0.0607548298595443,0.377367436432261,0.219061133145903,"IR"
1128,8,29,75,285,0.0808860309445818,0.309735909968676,0.195310970456629,"IR"
1129,9,29,85,285,0.131471794765155,0.378878472761774,0.255175133763465,"MR"
1130,10,29,95,285,0.106550635208932,0.454027541212843,0.280289088210887,"MR"
1131,11,29,105,285,0.159195225705009,0.57097611449871,0.365085670101859,"MR"
1132,12,29,115,285,0.129733426338476,0.493380141352981,0.311556783845728,"MR"
1133,13,29,125,285,0.175583625975052,0.602052340160405,0.388817983067728,"MR"
1134,14,29,135,285,0.161951553716512,0.546519258427321,0.354235406071917,"MR"
1135,15,29,145,285,0.194838861032243,0.566208051137037,0.38052345608464,"MR"
1136,16,29,155,285,0.162627343099302,0.559695035046442,0.361161189072872,"MR"
1137,17,29,165,285,0.194196849355525,0.560738254642868,0.377467551999196,"MR"
1138,18,29,175,285,0.170473495192521,0.553972914483067,0.362223204837794,"MR"
1139,19,29,185,285,0.239995728704957,0.555905195894886,0.397950462299922,"MR"
1140,20,29,195,285,0.311720878296915,0.573380938499969,0.442550908398442,"MR"
1141,21,29,205,285,0.293213742619227,0.588482285290647,0.440848013954937,"MR"
1142,22,29,215,285,0.288538609325867,0.650591629102548,0.469565119214208,"MR"
1143,23,29,225,285,0.327764395316142,0.654011964254231,0.490888179785186,"MR"
1144,24,29,235,285,0.278692204518814,0.668887915344623,0.473790059931719,"MR"
1145,25,29,245,285,0.284525121079523,0.651947560954476,0.468236341017,"MR"
1146,26,29,255,285,0.339997659372892,0.614113463925497,0.477055561649195,"MR"
1147,27,29,265,285,0.327070470787778,0.578629035669689,0.452849753228733,"MR"
1148,28,29,275,285,0.43538892992565,0.516364292326604,0.475876611126127,"MR"
1149,29,29,285,285,0.356322472883442,0.397818379230561,0.377070426057002,"MR"
1150,30,29,295,285,0.204085609970694,0.456734800836193,0.330410205403444,"MR"
1151,31,29,305,285,0.0924013522197501,0.176969099648414,0.134685225934082,"MR"
1152,32,29,315,285,0.0794963953835268,0.206226175273191,0.142861285328359,"IR"
1153,33,29,325,285,0.0993173660691253,0.333018463821515,0.21616791494532,"MR"
1154,34,29,335,285,0.130656169041815,0.325105039570367,0.227880604306091,"MR"
1155,35,29,345,285,0.23314993643546,0.472450877550466,0.352800406992963,"MR"
1156,36,29,355,285,0.448924272397317,0.469730689983534,0.459327481190425,"MR"
1157,37,29,365,285,0.537655722039157,0.547155105708964,0.542405413874061,"MR"
1158,38,29,375,285,0.639189195255825,0.532426214638917,0.585807704947371,"NR"
1159,39,29,385,285,0.664996862939731,0.515494952895321,0.590245907917526,"NR"
1160,40,29,395,285,0.626032586921642,0.593818415095605,0.609925501008624,"NR"
1161,1,30,5,295,0.393195551156658,0.583648925284531,0.488422238220595,"MR"
1162,2,30,15,295,0.383530812929962,0.558661069986298,0.47109594145813,"MR"
1163,3,30,25,295,0.310565380128253,0.574292052824808,0.44242871647653,"MR"
1164,4,30,35,295,0.20452308974676,0.525957779135308,0.365240434441034,"MR"
1165,5,30,45,295,0.0947873914768862,0.385286061392412,0.240036726434649,"MR"
1166,6,30,55,295,0.0913887639612461,0.256795421698941,0.174092092830094,"IR"
1167,7,30,65,295,0.0730709672420434,0.244663701327974,0.158867334285009,"IR"
1168,8,30,75,295,0.111498404864464,0.269124153318834,0.190311279091649,"MR"
1169,9,30,85,295,0.129885296172783,0.406016364423641,0.267950830298212,"MR"
1170,10,30,95,295,0.202534092685572,0.545291863459171,0.373912978072372,"MR"
1171,11,30,105,295,0.190131004542599,0.570382636222125,0.380256820382362,"MR"
1172,12,30,115,295,0.178665510150749,0.571491291049632,0.37507840060019,"MR"
1173,13,30,125,295,0.181375722006411,0.547319946087354,0.364347834046882,"MR"
1174,14,30,135,295,0.181155175078702,0.592135512220936,0.386645343649819,"MR"
1175,15,30,145,295,0.152134113006401,0.529589503456806,0.340861808231604,"MR"
1176,16,30,155,295,0.13880638223791,0.571752696338751,0.355279539288331,"MR"
1177,17,30,165,295,0.243145189929935,0.527597954945904,0.38537157243792,"MR"
1178,18,30,175,295,0.0828974960997575,0.446148184015144,0.264522840057451,"IR"
1179,19,30,185,295,0.206807342598908,0.505758232856443,0.356282787727675,"MR"
1180,20,30,195,295,0.229641581542775,0.604506776649919,0.417074179096347,"MR"
1181,21,30,205,295,0.288245374772264,0.520315997268241,0.404280686020252,"MR"
1182,22,30,215,295,0.35940775476038,0.590967859217688,0.475187806989034,"MR"
1183,23,30,225,295,0.352313180383458,0.575925840237638,0.464119510310548,"MR"
1184,24,30,235,295,0.195157517376365,0.56963065778601,0.382394087581188,"MR"
1185,25,30,245,295,0.299541889852307,0.561985794586129,0.430763842219218,"MR"
1186,26,30,255,295,0.34124895811722,0.635476799759319,0.488362878938269,"MR"
1187,27,30,265,295,0.421744255254935,0.536001490161191,0.478872872708063,"MR"
1188,28,30,275,295,0.27227368068492,0.465373884412187,0.368823782548554,"MR"
1189,29,30,285,295,0.3109651146701,0.447237936928842,0.379101525799471,"MR"
1190,30,30,295,295,0.263835975260734,0.391660726336934,0.327748350798834,"MR"
1191,31,30,305,295,0.0935814971871659,0.164341403136805,0.128961450161985,"MR"
1192,32,30,315,295,0.125660578742088,0.293454568729001,0.209557573735544,"MR"
1193,33,30,325,295,0.109249598518866,0.340295926458119,0.224772762488492,"MR"
1194,34,30,335,295,0.157482388616766,0.429591351637071,0.293536870126918,"MR"
1195,35,30,345,295,0.242497330643311,0.480633233198079,0.361565281920695,"MR"
1196,36,30,355,295,0.372809175064123,0.535805439996887,0.454307307530505,"MR"
1197,37,30,365,295,0.489682310375917,0.522313502056257,0.505997906216087,"MR"
1198,38,30,375,295,0.592369575801427,0.547173932452569,0.569771754126998,"NR"
1199,39,30,385,295,0.569348364870016,0.52981425858069,0.549581311725353,"MR"
1200,40,30,395,295,0.556332604714653,0.508775995531734,0.532554300123193,"MR"
1201,1,31,5,305,0.313767986753812,0.58425452432624,0.449011255540026,"MR"
1202,2,31,15,305,0.254190786484026,0.537463301707186,0.395827044095606,"MR"
1203,3,31,25,305,0.185462518161177,0.544711549439835,0.365087033800506,"MR"
1204,4,31,35,305,0.112245427133194,0.320815848452701,0.216530637792947,"MR"
1205,5,31,45,305,0.0734980952400684,0.295624144884827,0.184561120062448,"IR"
1206,6,31,55,305,0.0650419469126833,0.259788261952853,0.162415104432768,"IR"
1207,7,31,65,305,0.057683316356539,0.212116061897706,0.134899689127123,"IR"
1208,8,31,75,305,0.0972536019039684,0.339958958790355,0.218606280347162,"MR"
1209,9,31,85,305,0.163821918759239,0.413276475873106,0.288549197316173,"MR"
1210,10,31,95,305,0.23046713967025,0.482525312313769,0.356496225992009,"MR"
1211,11,31,105,305,0.292474244089576,0.503392210493533,0.397933227291555,"MR"
1212,12,31,115,305,0.424326974894054,0.591457521481894,0.507892248187974,"MR"
1213,13,31,125,305,0.325756497971599,0.592495237668268,0.459125867819934,"MR"
1214,14,31,135,305,0.334003089090961,0.572306768407644,0.453154928749303,"MR"
1215,15,31,145,305,0.199976572277082,0.593421661395956,0.396699116836519,"MR"
1216,16,31,155,305,0.168779539547634,0.541346215765715,0.355062877656675,"MR"
1217,17,31,165,305,0.18617065445015,0.575652257413276,0.380911455931713,"MR"
1218,18,31,175,305,0.0978907812904496,0.449287486316414,0.273589133803432,"MR"
1219,19,31,185,305,0.130494249850858,0.488408095784812,0.309451172817835,"MR"
1220,20,31,195,305,0.214538681694529,0.530407958568561,0.372473320131545,"MR"
1221,21,31,205,305,0.16915760289567,0.500601704744307,0.334879653819988,"MR"
1222,22,31,215,305,0.259833218776992,0.548490850870758,0.404162034823875,"MR"
1223,23,31,225,305,0.242693968111955,0.535548971008768,0.389121469560362,"MR"
1224,24,31,235,305,0.230057788175016,0.547224325696174,0.388641056935595,"MR"
1225,25,31,245,305,0.242229049245828,0.566412549258649,0.404320799252239,"MR"
1226,26,31,255,305,0.340528977492033,0.539358857262655,0.439943917377344,"MR"
1227,27,31,265,305,0.410469857911475,0.501198223488193,0.455834040699834,"MR"
1228,28,31,275,305,0.342363362604464,0.446563703514803,0.394463533059633,"MR"
1229,29,31,285,305,0.43538806442716,0.406945107109359,0.421166585768259,"MR"
1230,30,31,295,305,0.188222560957671,0.387861964756931,0.288042262857301,"MR"
1231,31,31,305,305,0.211199654108017,0.356033995165363,0.28361682463669,"MR"
1232,32,31,315,305,0.169187643358934,0.397543218645242,0.283365431002088,"MR"
1233,33,31,325,305,0.129336102532379,0.403442470130769,0.266389286331574,"MR"
1234,34,31,335,305,0.112940983943198,0.437260203500646,0.275100593721922,"MR"
1235,35,31,345,305,0.223305770829286,0.525785117451688,0.374545444140487,"MR"
1236,36,31,355,305,0.317381635787497,0.559594700746907,0.438488168267202,"MR"
1237,37,31,365,305,0.463078485862886,0.544785802555135,0.50393214420901,"MR"
1238,38,31,375,305,0.520157608284406,0.569573815272373,0.544865711778389,"MR"
1239,39,31,385,305,0.464917060031166,0.603925775067611,0.534421417549388,"MR"
1240,40,31,395,305,0.391949293592114,0.537692204672108,0.464820749132111,"MR"
1241,1,32,5,315,0.287115788776723,0.587675220385703,0.437395504581213,"MR"
1242,2,32,15,315,0.20996906301813,0.579640216849554,0.394804639933842,"MR"
1243,3,32,25,315,0.137793252682392,0.484193697822202,0.310993475252297,"MR"
1244,4,32,35,315,0.0608812413198844,0.310089804518015,0.18548552291895,"IR"
1245,5,32,45,315,0.0709877971992998,0.28484681038796,0.17791730379363,"IR"
1246,6,32,55,315,0.0604865701222155,0.21082855158555,0.135657560853883,"IR"
1247,7,32,65,315,0.0907665415694393,0.238182022481225,0.164474282025332,"IR"
1248,8,32,75,315,0.123085057294767,0.377138218795056,0.250111638044911,"MR"
1249,9,32,85,315,0.263180935484411,0.456164083096177,0.359672509290294,"MR"
1250,10,32,95,315,0.374328201142287,0.528562090604614,0.45144514587345,"MR"
1251,11,32,105,315,0.375741804105522,0.549267999821298,0.46250490196341,"MR"
1252,12,32,115,315,0.460961341596874,0.545058065114019,0.503009703355447,"MR"
1253,13,32,125,315,0.376557365268776,0.546463590438794,0.461510477853785,"MR"
1254,14,32,135,315,0.376822730409062,0.614517687054189,0.495670208731625,"MR"
1255,15,32,145,315,0.35149082483972,0.626689569729394,0.489090197284557,"MR"
1256,16,32,155,315,0.229799206751634,0.576830439841122,0.403314823296378,"MR"
1257,17,32,165,315,0.138865836342412,0.4363320899196,0.287598963131006,"MR"
1258,18,32,175,315,0.0969303778640512,0.427605059489649,0.26226771867685,"MR"
1259,19,32,185,315,0.156396744376257,0.454196767586943,0.3052967559816,"MR"
1260,20,32,195,315,0.0944089267857222,0.375302029972671,0.234855478379196,"MR"
1261,21,32,205,315,0.119819220634462,0.382788272052758,0.25130374634361,"MR"
1262,22,32,215,315,0.175750401507404,0.536801814246057,0.35627610787673,"MR"
1263,23,32,225,315,0.286689195683304,0.584111831226338,0.435400513454821,"MR"
1264,24,32,235,315,0.229394053475722,0.578023997032652,0.403709025254187,"MR"
1265,25,32,245,315,0.229425606576837,0.518407526814443,0.37391656669564,"MR"
1266,26,32,255,315,0.257470413758504,0.434096491879535,0.34578345281902,"MR"
1267,27,32,265,315,0.28963641639472,0.412113169469073,0.350874792931896,"MR"
1268,28,32,275,315,0.375873938049001,0.440666328263624,0.408270133156312,"MR"
1269,29,32,285,315,0.325104470951576,0.371374994795724,0.34823973287365,"MR"
1270,30,32,295,315,0.288210748151066,0.372588919447537,0.330399833799301,"MR"
1271,31,32,305,315,0.194071209566475,0.40236575581581,0.298218482691142,"MR"
1272,32,32,315,315,0.167451631655561,0.477475143866856,0.322463387761209,"MR"
1273,33,32,325,315,0.146958380372973,0.422972099902747,0.28496524013786,"MR"
1274,34,32,335,315,0.136082362770682,0.456105882069993,0.296094122420338,"MR"
1275,35,32,345,315,0.198396125159093,0.531977111477934,0.365186618318513,"MR"
1276,36,32,355,315,0.276366957259096,0.609003782008788,0.442685369633942,"MR"
1277,37,32,365,315,0.422559598578861,0.597533672130805,0.510046635354833,"MR"
1278,38,32,375,315,0.451543960993668,0.658678510884143,0.555111235938905,"MR"
1279,39,32,385,315,0.421540600145117,0.606542543206892,0.514041571676005,"MR"
1280,40,32,395,315,0.355619142585302,0.562475079071409,0.459047110828356,"MR"
1281,1,33,5,325,0.195325838979273,0.59925154443706,0.397288691708167,"MR"
1282,2,33,15,325,0.188783523436105,0.59728440998802,0.393033966712062,"MR"
1283,3,33,25,325,0.0944347477689202,0.453124250739088,0.273779499254004,"MR"
1284,4,33,35,325,0.086942474877898,0.360397171206676,0.223669823042287,"IR"
1285,5,33,45,325,0.084021027923758,0.330275370831476,0.207148199377617,"IR"
1286,6,33,55,325,0.052665473288289,0.215539226157916,0.134102349723103,"IR"
1287,7,33,65,325,0.148377813721673,0.438871054977164,0.293624434349419,"MR"
1288,8,33,75,325,0.22725002903315,0.47267733557387,0.34996368230351,"MR"
1289,9,33,85,325,0.339897706837338,0.449080040593905,0.394488873715622,"MR"
1290,10,33,95,325,0.466588504414296,0.532552811441315,0.499570657927805,"MR"
1291,11,33,105,325,0.486031843212212,0.526451265673961,0.506241554443087,"MR"
1292,12,33,115,325,0.528422066429,0.514210965657447,0.521316516043223,"MR"
1293,13,33,125,325,0.493845203273227,0.593400232807006,0.543622718040116,"MR"
1294,14,33,135,325,0.411681362131098,0.530062518935096,0.470871940533097,"MR"
1295,15,33,145,325,0.319645648376296,0.526236473845843,0.422941061111069,"MR"
1296,16,33,155,325,0.177231899415548,0.459955597559735,0.318593748487641,"MR"
1297,17,33,165,325,0.126946489293361,0.427388661552674,0.277167575423017,"MR"
1298,18,33,175,325,0.0433667898231549,0.160093113311378,0.101729951567266,"IR"
1299,19,33,185,325,0.0452662236849733,0.243268174146564,0.144267198915769,"IR"
1300,20,33,195,325,0.0941677603441855,0.338976045135032,0.216571902739609,"MR"
1301,21,33,205,325,0.130896277477401,0.406747095158004,0.268821686317702,"MR"
1302,22,33,215,325,0.13465851062569,0.50123741129039,0.31794796095804,"MR"
1303,23,33,225,325,0.198051500601751,0.546294150230841,0.372172825416296,"MR"
1304,24,33,235,325,0.206767282405994,0.51195459517781,0.359360938791902,"MR"
1305,25,33,245,325,0.30128713463594,0.484675774141998,0.392981454388969,"MR"
1306,26,33,255,325,0.250502629972117,0.492541004734947,0.371521817353532,"MR"
1307,27,33,265,325,0.301871502408815,0.468011623055076,0.384941562731946,"MR"
1308,28,33,275,325,0.306123834317951,0.43977793074095,0.37295088252945,"MR"
1309,29,33,285,325,0.283455264341092,0.42434018535076,0.353897724845926,"MR"
1310,30,33,295,325,0.273666233723043,0.423240214042623,0.348453223882833,"MR"
1311,31,33,305,325,0.237403019414702,0.429642670510228,0.333522844962465,"MR"
1312,32,33,315,325,0.189430290412471,0.4462905466241,0.317860418518285,"MR"
1313,33,33,325,325,0.196871268371536,0.464934890198842,0.330903079285189,"MR"
1314,34,33,335,325,0.129674487185731,0.427651973892455,0.278663230539093,"MR"
1315,35,33,345,325,0.181546374760102,0.593827808752101,0.387687091756102,"MR"
1316,36,33,355,325,0.113613862578583,0.519477399372526,0.316545630975554,"MR"
1317,37,33,365,325,0.252312249102959,0.675745266348721,0.46402875772584,"MR"
1318,38,33,375,325,0.364667892100232,0.644211741218998,0.504439816659615,"MR"
1319,39,33,385,325,0.425870879908287,0.689584241722707,0.557727560815497,"MR"
1320,40,33,395,325,0.36704245801452,0.651124155935018,0.509083306974769,"MR"
1321,1,34,5,335,0.107241977332327,0.534769831902306,0.321005904617317,"MR"
1322,2,34,15,335,0.0736541389320875,0.444562545678564,0.259108342305326,"IR"
1323,3,34,25,335,0.0772721794627489,0.415857282788645,0.246564731125697,"IR"
1324,4,34,35,335,0.0775948512779034,0.518850255120741,0.298222553199322,"IR"
1325,5,34,45,335,0.100668470479913,0.36976349026487,0.235215980372392,"MR"
1326,6,34,55,335,0.100481667930231,0.476487533114132,0.288484600522182,"MR"
1327,7,34,65,335,0.180678605750391,0.507524651173257,0.344101628461824,"MR"
1328,8,34,75,335,0.30188980833324,0.51869770274628,0.41029375553976,"MR"
1329,9,34,85,335,0.446248091198207,0.584211639556827,0.515229865377517,"MR"
1330,10,34,95,335,0.462711662115449,0.497550409838089,0.480131035976769,"MR"
1331,11,34,105,335,0.561699972516017,0.563552978160259,0.562626475338138,"MR"
1332,12,34,115,335,0.534105459024802,0.509568380351462,0.521836919688132,"MR"
1333,13,34,125,335,0.478870619401045,0.431745447989059,0.455308033695052,"MR"
1334,14,34,135,335,0.329462567317077,0.4382317285135,0.383847147915288,"MR"
1335,15,34,145,335,0.241956547566206,0.501163632678631,0.371560090122419,"MR"
1336,16,34,155,335,0.155255008297536,0.362424113456486,0.258839560877011,"MR"
1337,17,34,165,335,0.0570397688913218,0.20138065613277,0.129210212512046,"IR"
1338,18,34,175,335,0.0427220729777592,0.204563166327156,0.123642619652458,"IR"
1339,19,34,185,335,0.0622371706706438,0.143134791389505,0.102685981030074,"IR"
1340,20,34,195,335,0.07964233636303,0.225135606791675,0.152388971577352,"IR"
1341,21,34,205,335,0.0873077345011412,0.226938858301423,0.157123296401282,"IR"
1342,22,34,215,335,0.165064945884647,0.447793307104407,0.306429126494527,"MR"
1343,23,34,225,335,0.191837921929497,0.513958271555805,0.352898096742651,"MR"
1344,24,34,235,335,0.265355329315957,0.560860867161515,0.413108098238736,"MR"
1345,25,34,245,335,0.276925843279191,0.499717035389585,0.388321439334388,"MR"
1346,26,34,255,335,0.286494353354613,0.460866871366367,0.37368061236049,"MR"
1347,27,34,265,335,0.297354250101446,0.489289993841939,0.393322121971693,"MR"
1348,28,34,275,335,0.33201437777619,0.473078313021304,0.402546345398747,"MR"
1349,29,34,285,335,0.319340737785441,0.463239238608794,0.391289988197118,"MR"
1350,30,34,295,335,0.348645110586341,0.477345817652154,0.412995464119247,"MR"
1351,31,34,305,335,0.245199994107018,0.487694061095989,0.366447027601503,"MR"
1352,32,34,315,335,0.240998167477216,0.512317479962735,0.376657823719976,"MR"
1353,33,34,325,335,0.122934754004368,0.419818637373488,0.271376695688928,"MR"
1354,34,34,335,335,0.071954267108022,0.301192518560818,0.18657339283442,"IR"
1355,35,34,345,335,0.10180768742538,0.483090033419195,0.292448860422288,"MR"
1356,36,34,355,335,0.163962134807569,0.632414942848574,0.398188538828072,"MR"
1357,37,34,365,335,0.246862786434687,0.673278670660817,0.460070728547752,"MR"
1358,38,34,375,335,0.335694020543091,0.681878556629502,0.508786288586297,"MR"
1359,39,34,385,335,0.339383098124609,0.689756701926296,0.514569900025453,"MR"
1360,40,34,395,335,0.365478634594081,0.693003291809113,0.529240963201597,"MR"
1361,1,35,5,345,0.0784134042999937,0.390654612584129,0.234534008442061,"IR"
1362,2,35,15,345,0.0722469687408011,0.470446473177745,0.271346720959273,"IR"
1363,3,35,25,345,0.0735268801268198,0.532549048580254,0.303037964353537,"IR"
1364,4,35,35,345,0.136958986949657,0.620196611054414,0.378577799002036,"MR"
1365,5,35,45,345,0.108120591072677,0.574500543814768,0.341310567443722,"MR"
1366,6,35,55,345,0.150518030409177,0.65500082815352,0.402759429281348,"MR"
1367,7,35,65,345,0.259004528837545,0.614202871745622,0.436603700291584,"MR"
1368,8,35,75,345,0.216558309720786,0.630386217359893,0.42347226354034,"MR"
1369,9,35,85,345,0.449214755752759,0.590984923253483,0.520099839503121,"MR"
1370,10,35,95,345,0.512263850075779,0.570058581306548,0.541161215691164,"MR"
1371,11,35,105,345,0.52100687168903,0.460788109107358,0.490897490398194,"MR"
1372,12,35,115,345,0.527659192570229,0.500431710219853,0.514045451395041,"MR"
1373,13,35,125,345,0.44809611321751,0.452243000018964,0.450169556618237,"MR"
1374,14,35,135,345,0.299764625931744,0.444213756072115,0.37198919100193,"MR"
1375,15,35,145,345,0.205576895096268,0.388541527219176,0.297059211157722,"MR"
1376,16,35,155,345,0.0777466146668674,0.0821637328395163,0.0799551737531918,"IR"
1377,17,35,165,345,0.0331081289419235,0.0815745055431688,0.0573413172425461,"IR"
1378,18,35,175,345,0.0359128229170779,0.0919699517220441,0.063941387319561,"IR"
1379,19,35,185,345,0.0609887736378266,0.18884775482522,0.124918264231523,"IR"
1380,20,35,195,345,0.0540152050069226,0.190278143906005,0.122146674456464,"IR"
1381,21,35,205,345,0.0827429842894269,0.275955763620589,0.179349373955008,"IR"
1382,22,35,215,345,0.119952956895948,0.397351471696396,0.258652214296172,"MR"
1383,23,35,225,345,0.266728696353827,0.54252489978647,0.404626798070148,"MR"
1384,24,35,235,345,0.252924419803996,0.536111966048794,0.394518192926395,"MR"
1385,25,35,245,345,0.285834378557412,0.590027913600616,0.437931146079014,"MR"
1386,26,35,255,345,0.328963757386445,0.524543956409972,0.426753856898208,"MR"
1387,27,35,265,345,0.30735710386267,0.494034155333603,0.400695629598136,"MR"
1388,28,35,275,345,0.406306328983182,0.522029021609536,0.464167675296359,"MR"
1389,29,35,285,345,0.275163763272209,0.480194275884639,0.377679019578424,"MR"
1390,30,35,295,345,0.218590232132376,0.485631680064792,0.352110956098584,"MR"
1391,31,35,305,345,0.259892900756179,0.540568264195238,0.400230582475709,"MR"
1392,32,35,315,345,0.219750917451658,0.489356563205745,0.354553740328702,"MR"
1393,33,35,325,345,0.1098302823765,0.441600426255226,0.275715354315863,"MR"
1394,34,35,335,345,0.0938953131839806,0.45048672678863,0.272191019986306,"MR"
1395,35,35,345,345,0.0914154681848203,0.4695583375249,0.28048690285486,"IR"
1396,36,35,355,345,0.1025707269262,0.643333460481265,0.372952093703732,"MR"
1397,37,35,365,345,0.216270808355132,0.692676744952497,0.454473776653814,"MR"
1398,38,35,375,345,0.277529069090127,0.746870757389689,0.512199913239908,"MR"
1399,39,35,385,345,0.343153670545883,0.724148675899468,0.533651173222675,"MR"
1400,40,35,395,345,0.383594566476531,0.796905649293858,0.590250107885194,"MR"
1401,1,36,5,355,0.0852162097071348,0.505096731073608,0.295156470390371,"IR"
1402,2,36,15,355,0.061665632618189,0.498652558001822,0.280159095310005,"IR"
1403,3,36,25,355,0.115271792630753,0.673955787444557,0.394613790037655,"MR"
1404,4,36,35,355,0.111993632167386,0.655081374035958,0.383537503101672,"MR"
1405,5,36,45,355,0.198332184783185,0.744614215762491,0.471473200272838,"MR"
1406,6,36,55,355,0.199310813122373,0.768125971756607,0.48371839243949,"MR"
1407,7,36,65,355,0.269461938110102,0.691755686604976,0.480608812357539,"MR"
1408,8,36,75,355,0.382591888041141,0.687351302204417,0.534971595122779,"MR"
1409,9,36,85,355,0.431809532182471,0.63755330476774,0.534681418475106,"MR"
1410,10,36,95,355,0.44656951159018,0.561578901211764,0.504074206400972,"MR"
1411,11,36,105,355,0.44484180826115,0.51246003757127,0.47865092291621,"MR"
1412,12,36,115,355,0.365862855383983,0.50923892312758,0.437550889255782,"MR"
1413,13,36,125,355,0.253993611055578,0.454754427503491,0.354374019279534,"MR"
1414,14,36,135,355,0.115013576667935,0.361149463009871,0.238081519838903,"MR"
