"block_id","col","row","x_km","y_km","road_density","main_road_density","roads_per_person","intersection_density","roughness","rutting","deflection","curvature","crash_rate","craf_schools","craf_hospitals","craf_industry","dist_ports","dist_airports","population","income"
1371,11,35,105,345,4.43536369001432,0.526782667886605,1.46072698329977,21.0859975833656,1045.40782891855,643.154790841754,505.412740442069,280.909666657256,4.31018996462271,0.781861877721389,0.689890456843917,0.673413471058613,127.69324434402,79.3070810883523,1038,78.024316499671
1372,12,35,115,345,4.36976333387916,0.491608159910889,1.47194819667012,22.2022974685639,1053.33575669316,653.396788828152,508.099603276712,280.695897784292,4.36454753970073,0.792307264472028,0.716878218088809,0.724041131620115,128.024555462394,67.5358413439332,1839,75.1624360655915
1373,13,35,125,345,3.8690105710163,0.477759844293896,1.33049932789541,17.4185635276889,1070.90267327255,640.625611704646,523.439969272925,296.899656400833,4.37821456888552,0.766273767049318,0.674790749329025,0.67672342942592,128.166418213085,67.7283007188882,2090,76.0297837478267
1374,14,35,135,345,2.50867252789406,0.321676542556844,0.956110288746791,11.6925843459956,1057.45091215379,650.379559134358,510.301973115535,286.293928163246,4.18368941509755,0.76104408982686,0.712829333182264,0.68695829589853,141.439093225429,82.9942890833107,328,75.4311222169045
1375,15,35,145,345,1.76865764380059,0.23264685684976,0.663745838962696,7.96801932337143,1057.10336405884,669.116060577963,521.746011725305,287.535229772601,4.51961556899629,0.736147962891924,0.683999596819687,0.675084507559751,128.516036496696,88.2111983937185,110,75.2331103907216
1376,16,35,155,345,1.11403961731261,0.102918617447767,0.299970690728871,2.24895467198551,1168.94407770864,716.115131901154,552.052493995029,321.725108966345,5.52240770857276,0.617484600765832,0.611388880323575,0.545841114824666,161.954955742533,99.9183223835793,18,69.0434710683038
1377,17,35,165,345,0.587713047322335,0.0571863758773847,0.270441744071134,0.295341263682828,1171.15013309272,717.294967105175,573.184613097006,321.254703924938,5.43342068784066,0.655840697719642,0.592081928146416,0.576521562234746,172.761387152895,100.983096921829,16,63.7236828516478
1378,18,35,175,345,0.602172303945358,0.0580333568519447,0.185262100312866,0.921641970748565,1186.73011899682,720.940786890912,566.322707002395,322.747174816786,5.58710197204287,0.662939139455933,0.626404830276853,0.608858234448107,169.03039320031,99.6844679856573,16,66.7749633061002
1379,19,35,185,345,0.973982809080513,0.0765618585779362,0.352819825601868,1.22053845758954,1169.28139258399,729.782157182345,531.366196088918,321.442505845056,4.75243189550931,0.662884962331761,0.598994509035476,0.615975341045551,168.781292362687,94.1292049827522,17,67.5110911996347
1380,20,35,195,345,0.726340246696382,0.112086996907315,0.149830772319973,1.6041008873609,1116.64521746368,691.058057934219,553.040475967105,303.442530482772,5.14784904561763,0.649857781699815,0.635416936696682,0.5967931679736,152.561681096181,97.0691935776224,17,67.2903419305172
1381,21,35,205,345,0.942679563308808,0.103689293564121,0.315959337772366,2.87687393749203,1134.15822408596,692.539931348696,535.406963138038,308.971093590407,4.77680340824273,0.682230634036841,0.630453741683095,0.64537225681147,146.831518586923,85.2220572182845,27,67.5104638414776
1382,22,35,215,345,1.1156440415268,0.153433637327573,0.51052248972769,3.95154876786762,1096.94847605247,632.834720717714,507.420607124139,294.414373779084,4.40685264082416,0.737986174435898,0.695135353740398,0.691290487083393,143.326879900702,87.1344971482396,41,77.3735464305858
1383,23,35,225,345,2.8875391987283,0.265637690046805,0.783535751175643,9.95736310727,1009.59383360894,601.705466619949,476.449121729057,266.89874731931,4.55224615596306,0.799416594847182,0.761129569656272,0.711200194756498,114.888737476095,71.5725685589358,390,79.3733489611704
1384,24,35,235,345,2.21612940564188,0.270088272216088,0.805386804221131,9.83753493819824,1010.94734881908,636.410525290863,512.446558607759,285.394443471984,4.16432487465114,0.787001591167569,0.727639500641416,0.710803078405404,116.028413487997,68.2931502732979,303,78.3041188220846
1385,25,35,245,345,2.55720490684227,0.302665720747537,0.944534195639463,10.7829720072998,1045.83715692067,618.459206907275,498.599490081422,275.618607705669,3.81244880550813,0.808745686393811,0.742582416326276,0.715170240026347,121.691481073753,64.7180538509038,204,82.0437378405183
1386,26,35,255,345,2.86565775024203,0.341902366646688,1.01407462334385,12.8909064247888,1016.43732239384,603.448716359448,479.811966828382,272.460988878924,4.41224837706351,0.752877536686238,0.737248652497641,0.669152170062906,120.762848095691,66.0845582641154,468,78.747945817717
1387,27,35,265,345,2.55321054451587,0.319912440764084,0.952325545947474,12.2867783895218,1024.25227426635,629.060638200552,501.660193575461,296.683354392969,4.35288942079183,0.769917341330925,0.723184453945579,0.702178148715451,121.856376536542,71.6145975982468,342,78.5671929148305
1388,28,35,275,345,3.54738974641878,0.41388010222082,1.19390955663583,16.1387087500489,1061.78751465431,633.885686153,492.348927967097,278.159725930517,3.95732195371792,0.77878962790681,0.705580516462787,0.704852818246869,116.315627419554,79.7913508817201,710,79.2053880138813
1389,29,35,285,345,2.90732269106158,0.259836860534419,0.871553465069298,10.2580994742512,1039.7247313303,630.702367060625,510.611753701675,292.510158531024,4.35962166494346,0.770420914479742,0.707144700925658,0.707244399647227,118.67821125267,76.0824721733872,337,77.6482121626956
1390,30,35,295,345,1.92335580871055,0.249883980600389,0.629422599430823,8.69691820806758,1069.39347920584,625.816830582561,494.587853234868,277.716332152549,4.52693795717948,0.765886232391661,0.732445757917792,0.714321796000152,127.742863157717,70.7388026480179,153,75.8807041920085
1391,31,35,305,345,2.33023443913682,0.283223678344201,0.812884121305309,9.98479649654688,1041.21197242904,627.275582263294,487.868456526512,282.838877771976,3.93551538362692,0.776893316496417,0.729740540753085,0.700994341066526,128.75426167456,70.581779921552,240,77.8124749156208
1392,32,35,315,345,1.74399001711378,0.236428688586711,0.644344265145719,9.23080740663622,1039.34451256099,646.547854299349,501.462578648228,284.103834374899,4.24850064945481,0.755934689347075,0.715382661413555,0.703781282289149,136.655953535155,68.4659888308879,123,79.8852497544066
1393,33,35,325,345,1.31747025746213,0.13385358484862,0.287453090421549,4.16415342653139,1065.65966438141,651.043840626687,519.248403647237,288.54830845512,4.33116092865292,0.756564463667904,0.689254269225192,0.690940981389088,130.790332026704,77.6839350961897,38,75.8921018289473
1394,34,35,335,345,1.08204145728015,0.131494272418625,0.35023124977564,2.97952034533336,1094.34805482685,608.428624943497,509.989666684865,293.567785475921,4.59826790845816,0.763968353739978,0.715838451760039,0.722825333909585,118.526764176239,80.2003296403564,29,75.9213512986768
1395,35,35,345,345,1.00282664502364,0.0942249870929634,0.417896080201322,3.10722057760542,1068.37104903342,653.500522628956,509.022696824386,282.920927845447,4.48132228892881,0.775424992376695,0.696214245431559,0.689344975673625,116.450335033579,71.3243966390876,27,75.8168566505365
1396,36,35,355,345,1.28519299867921,0.162547864630068,0.439920302830831,2.43542986695483,968.684468781894,620.950286190841,475.44379659221,279.454579672243,3.70882325848561,0.821221980064265,0.747491584657152,0.741309835995854,102.027354786,68.8694428600464,70,84.6873076482831
1397,37,35,365,345,1.93950235008646,0.224265931973412,0.689763387322363,8.53757737443761,1004.64086220282,579.770432180773,465.804940010956,251.823173932767,3.58034365695161,0.818626456622372,0.774419409556352,0.739489919031516,106.877196138673,64.0372296064869,119,83.83595430379
1398,38,35,375,345,2.22162499315453,0.283944544048433,0.912119266793044,11.1268554433809,975.873306432316,580.731777958761,439.052896293997,259.089261348822,3.52054770297277,0.830992780484466,0.791085948179546,0.802031536623796,97.3490582256191,62.7942804453586,177,90.1987286798469
1399,39,35,385,345,3.12661002693633,0.346144028533496,1.0298988997877,13.4598428594546,985.819258804293,598.534086285953,487.714105416752,266.638821808205,3.29449778140965,0.839239955243634,0.78297852088914,0.736943070495487,101.646351370629,58.2503204926614,483,84.6790829219161
1400,40,35,395,345,3.40361787019109,0.370307088879195,1.12012131801719,15.5125735448488,942.996991299143,570.678062334233,471.666701618094,257.623644697011,3.40467298712141,0.843360713469221,0.808948659331803,0.794195957598067,90.285565304689,50.2019640379784,534,86.9818028610346
1401,1,36,5,355,0.846883412361854,0.115166305136507,0.366636966542961,2.83126939508928,1043.26942063668,618.19188988602,501.326820776068,289.332429564728,4.16758298295524,0.758121171347615,0.747442086362615,0.697851203538738,123.763326046927,76.1030507755153,27,76.9653881601731
1402,2,36,15,355,0.771989939877626,0.0879498003590908,0.258621542021608,1.95143994122532,1042.16557936457,642.361848431031,504.627823616444,285.606382881358,4.20528304497617,0.74191178747109,0.727452986759557,0.702039312934694,132.897784468216,66.8218901199923,23,78.6455043570594
1403,3,36,25,355,1.14040196593962,0.13285514029219,0.484588759014377,3.94617658494012,978.035337555259,606.249420648813,470.749380075379,260.610633648031,3.70191065603838,0.815817197020331,0.78405331674437,0.74295381932236,106.437657351314,64.4243180852561,68,83.9079809022578
1404,4,36,35,355,1.13372463173195,0.172010009111589,0.476411128888495,3.16601144388047,978.579683567661,609.570357082663,482.601938201846,267.04785941356,3.72788875441562,0.776114614490696,0.766242325342331,0.770851365809163,110.507218415526,62.755605833518,60,81.7233654607064
1405,5,36,45,355,1.99526937360717,0.191090762553472,0.644556072865818,7.65661862837305,959.653252603689,592.926142434095,475.498696308989,264.368669143148,3.19998775708383,0.820456285916104,0.787090399967571,0.75239627359331,111.241599113645,54.3544857681047,95,84.8901052135731
1406,6,36,55,355,1.71739232057233,0.208790093743515,0.695367594950732,7.72229425995403,927.209049829263,577.079116057374,469.091486613678,268.806950411055,3.3014216357276,0.8333303069138,0.786327417948952,0.733680883342876,93.1161844914851,52.1044009351741,96,85.4425925035684
1407,7,36,65,355,2.33260120387453,0.211275143194292,0.856337066917361,11.5857594231066,977.436356167952,596.859199485621,477.592144337885,271.790449286737,3.43010972983116,0.842809736935667,0.773980022368899,0.743120818071088,110.9550780386,64.1706442745581,291,85.5239849194778
1408,8,36,75,355,3.40587692461758,0.393636081034459,1.15091064732412,14.9345793745621,943.636495860838,591.770718074397,467.100010101498,269.802661542618,3.92054058064359,0.83487427882653,0.767224563829962,0.731363084960006,93.6237400514987,57.3769283620294,896,84.0746599632811
1409,9,36,85,355,3.5934862735498,0.449930701299297,1.14399576589999,17.9056656168717,995.213119114664,591.398312080066,505.535180509994,270.474768201403,3.85202903331332,0.788574068582725,0.758620804414855,0.732479088114852,100.811058350117,62.1076647051848,223,86.6160216682174
1410,10,36,95,355,3.92644916444451,0.447103061033008,1.36748260959189,17.441920353375,1055.65994727985,616.690266354736,520.343743706743,286.426010178251,3.82984437146409,0.795374089861915,0.723776756292468,0.747036143038053,122.096276422107,69.8341063142516,545,78.4356874347188
1411,11,36,105,355,3.97762868945595,0.44151062961203,1.35088512137451,17.3717527494171,1043.81941153225,608.160912330049,493.174097475505,297.443520157264,4.06187078024955,0.756132737405755,0.697116452604435,0.682668970283788,121.545703670551,70.4416121930454,538,80.0036071511662
1412,12,36,115,355,3.26590506955946,0.371162085060898,0.984413765918929,14.9647052978995,1000.87742188206,637.796793002383,505.315463763069,302.163956419027,3.98999899329243,0.776180246346893,0.735731297246002,0.694170599778294,135.258596202344,72.8570336630488,584,78.4724578966166
1413,13,36,125,355,2.4143330752624,0.285653137596944,0.770861598269327,9.5239200120934,1049.51721483053,629.202103750896,500.395238701651,292.301176675546,4.36443959791596,0.75868542122791,0.69247010591188,0.694910648548106,134.025474175577,76.4075058531103,299,76.7483057557787
1414,14,36,135,355,1.14793911759546,0.1620816811198,0.515876239234125,3.33329900414029,1100.87395905774,672.15991622467,523.634927471793,293.139154420245,4.64362412565113,0.717897051104972,0.659924300391129,0.664825153383974,135.861877312781,79.6469470144162,58,72.2983687433135
1415,15,36,145,355,0.849200918822669,0.0915205280808747,0.311390425218535,2.780133123283,1164.10493069084,677.784504743554,545.775871888505,314.648216426694,4.56734356034928,0.69225291476466,0.653520833774973,0.609102069910421,151.566039969376,95.9161518218792,24,67.5012989050578
1416,16,36,155,355,0.51345927221414,0.0589340852114609,0.0715579584909307,0.399492392526992,1190.49979901343,719.681234396051,552.47495246052,328.677202351361,5.33611545523405,0.62370058844071,0.603844340478982,0.595568677016706,160.832364181213,98.0783327803072,17,68.0232657708054
1417,17,36,165,355,0.9056674339312,0.0553357637850495,0.195886443852564,0,1152.46292306381,719.615225288897,579.228083690127,316.58941478346,5.06344658465038,0.634569533035437,0.564875790950724,0.577692610767128,165.039075958881,90.3598190578082,16,65.701809428913
1418,18,36,175,355,0.453287055939068,0.066907753210382,0.201124823883379,0.748913595006914,1174.8328370453,721.330342716231,544.384667106006,317.964876629462,5.13667424180595,0.668589208005263,0.572054318417776,0.560983736354494,161.245717035214,93.1603651885907,15,67.082525275214
1419,19,36,185,355,0.563738618857075,0.0595040636631734,0.208639917173622,0.654440928921254,1159.32629069393,734.296321133359,564.168480422483,309.430197087946,5.11405939709705,0.655278064300469,0.5980028341431,0.630461558252243,171.747656694169,89.0176965261726,15,69.6335900622593
1420,20,36,195,355,0.68260795850103,0.0755103491456056,0.144665483869844,0.0163298658240139,1179.73202806947,704.341001075718,552.93884056709,317.442538580132,5.41054247753264,0.658204961096898,0.568850070606013,0.600258766111581,166.399016996137,98.5780441490387,16,69.9722926838261
1421,21,36,205,355,0.543770338922245,0.0900951451429226,0.285996469201837,0.188661731645459,1185.03494665082,686.339272481491,544.174121295549,321.758964804436,5.1946916117629,0.670129338416,0.61723758574354,0.604744744750182,145.03339512917,95.9128405878629,17,67.0441321450644
1422,22,36,215,355,1.22142958730946,0.129351614227087,0.284148004671633,3.50194010942466,1080.91568513276,658.76743654738,524.290702302857,310.285612736179,4.54272272448432,0.732586441870221,0.680635818068922,0.663148180655091,129.272533762115,79.9575964447802,35,75.3749941168832
1423,23,36,225,355,1.91196584622716,0.231810352348987,0.695978963522149,9.1580350297007,1029.30856267239,605.744054221869,501.779289125291,279.701880915041,4.21997910358988,0.79458282157974,0.75299723433001,0.731176012765946,119.909623346227,76.9292100634013,122,79.8291468639902
1424,24,36,235,355,2.05065621571106,0.26066646403471,0.81562057609566,7.77782944172087,1034.47396112975,602.915670943298,485.114440995962,280.947751266918,4.02009969888574,0.804305179533309,0.743219006242116,0.696893019732409,125.935305584352,70.3464545567634,178,78.12461988296
1425,25,36,245,355,3.09134802208793,0.364204433293801,0.998216021100522,12.5169703241521,1036.76819246008,620.705134098797,497.666074759578,273.407117211514,4.12757005455353,0.791500116293104,0.712740651350322,0.732091388928761,114.912492388894,66.9028611917914,1430,78.9044184832441
1426,26,36,255,355,3.63485498310419,0.46885769819899,1.30498763531758,18.0608340917552,1020.22387063708,602.022615379595,490.379457929437,271.023046103032,3.90353337605194,0.798262709489204,0.708675782680316,0.712558395774712,124.447409373991,62.9291816946551,1076,81.3482249793119
1427,27,36,265,355,3.96261557915649,0.466721379475354,1.21439269337117,17.6863728092772,989.709278175264,627.801100210915,490.189217980079,278.142976386419,3.77761270952886,0.792800414967959,0.763978629016753,0.742983472818888,109.268087779976,61.2236888813349,704,82.6513901699088
1428,28,36,275,355,4.11735361472075,0.45259821967074,1.38280542012551,19.2869270058112,1044.71996274199,611.080337769179,485.008013353825,279.74259205295,3.84339134673548,0.77626283698346,0.700283450964888,0.752422577116034,115.893029051433,74.1167504379305,942,79.465295335251
1429,29,36,285,355,3.42629551351701,0.407610113141835,1.19310646062001,14.1649943381261,999.479240171835,616.95944161352,507.286427748955,272.844853028121,4.28630939870988,0.787483126307365,0.697233835818684,0.702482281017907,119.778466855827,66.4158402410775,1013,77.1995972788241
1430,30,36,295,355,2.96844811849498,0.31297970534144,0.97622601815759,12.4005637157704,1032.25488821036,646.675154166735,516.013444206372,272.692773826631,3.93998123095829,0.768630541437565,0.740449605429433,0.714951785759304,115.120825122649,77.0977396234776,280,79.1242061891572
1431,31,36,305,355,2.26986680702788,0.229495183781951,0.679910452468333,8.97910539387804,1066.6398796989,635.226363756058,498.828865202335,275.265460255993,3.86492710551409,0.766942596918576,0.664060052498304,0.71288517437544,112.885500636971,76.8401907143837,119,78.7473964481844
1432,32,36,315,355,1.91899028526786,0.254543820287191,0.717508470455244,10.4170955822804,989.116506331399,619.28013047363,481.552462949416,291.013257312304,3.89990446694608,0.801996461354355,0.734810756103056,0.714183616782196,100.068217602331,74.8201595141464,201,79.6172298798592
1433,33,36,325,355,1.21479579173236,0.167768052227112,0.550618626834757,5.03751592243057,1002.31810683153,617.975484601605,497.947850342349,278.138744940357,4.19618214753796,0.788410992758783,0.736465259188695,0.681225247877314,119.699243723483,69.7784679838323,75,79.3252852114212
1434,34,36,335,355,1.23453377982533,0.104144536371458,0.355659423777819,2.3387661100401,1084.83468610275,636.455680937785,511.717178332218,290.510316747535,4.698998784538,0.740096223875525,0.692480149924388,0.655983027845761,132.232341090847,72.7151251293424,28,77.1419366231627
1435,35,36,345,355,1.26318352790437,0.132879115777708,0.37764377788824,3.84227497570821,1050.59056735893,628.812461355932,477.90616870832,284.735694562847,3.85205253679876,0.798430160189703,0.684886875318988,0.722442250628209,122.658239157552,71.8388868165069,38,80.0076225090301
1436,36,36,355,355,1.42720970137113,0.147323141787437,0.385777931216018,3.3016465067728,1033.46863777117,599.425742964223,500.358256453775,264.592207881564,3.91227989982968,0.834727152328342,0.7727268015808,0.753394484969647,113.612946882241,65.6873064228001,43,80.8542531206824
1437,37,36,365,355,1.97671785777233,0.204177025547305,0.635754707671233,7.98076473092153,976.153151628562,591.140186527389,452.515027908348,258.920522131204,3.65898808727677,0.857438056280067,0.794421727556894,0.748358641552432,99.9438080250892,66.751733940782,231,85.9987532368101
1438,38,36,375,355,3.25459641888722,0.352244436950582,1.23104091252036,15.5604409460691,944.693866854185,582.351240956838,459.096732783623,277.579674401422,3.40793102730469,0.866495015761129,0.811755253083897,0.775034547289895,93.4481244197834,56.7683094865925,369,83.6340939832864
1439,39,36,385,355,3.63369963877274,0.446122445329292,1.26290852994236,20.010712315865,916.299176108635,596.087410169711,454.400038622824,257.559135589822,3.56743426847857,0.865976362800993,0.788253260877414,0.789987540159018,101.145547454461,64.9104184573124,684,87.4222313361741
1440,40,36,395,355,3.69562170122247,0.426547121063993,1.20629739289177,15.8120516989394,935.217478196625,537.904736843216,456.044970727086,261.307048943386,3.46211081467023,0.86396904744854,0.84046047068012,0.791307068310744,91.3595076077961,60.0535390000585,607,87.9801171441586
1441,1,37,5,365,0.902793957253198,0.0895006606374094,0.461147701345766,2.91106879187075,1044.85925242585,644.193780056101,505.190089850286,288.19785884837,4.12196877856702,0.743798563789312,0.676417614525423,0.687846644960532,127.613958215942,76.4997882562007,31,79.8074096607431
1442,2,37,15,365,1.33281025794353,0.10038471195449,0.37357781478638,4.321813472748,1016.25992969417,599.643678538187,490.487358915684,269.652981950547,3.78309378930668,0.781861180224882,0.765354419428594,0.741031407006458,112.21547133614,69.8227002992284,30,81.9180803403427
1443,3,37,25,365,1.56094327720612,0.199841597277846,0.486392601225076,4.88435939275995,983.967149319878,587.935011509657,473.389976896044,265.787473770089,3.82869165960977,0.846390901965473,0.807697101686272,0.789050259078841,96.9275264178465,56.7914344129812,65,86.3122624039458
1444,4,37,35,365,1.88024886710057,0.189213782552512,0.662967513207882,7.5364174533584,958.481277922859,580.213067062078,469.485831959899,279.23169057766,3.35731646209391,0.857049116231647,0.785373499503644,0.771681615123289,96.2680559778933,59.4758206133551,99,86.322838067908
1445,5,37,45,365,2.62558203675344,0.287753144427305,0.84442875589266,11.0003048230237,971.657717121617,567.158058448283,464.29181325086,268.540597335466,3.40785302194537,0.843572684681447,0.806918765058712,0.763866404900395,88.8905863572422,62.2901156166686,185,84.5598077509759
1446,6,37,55,365,2.57295025539056,0.300996521500155,0.965059724713945,11.8600735438948,951.827724096035,541.314178309189,448.756495350634,262.619450478442,3.42696237266036,0.859423811603785,0.806433913816971,0.763285330963788,96.9201323093446,61.4498123735242,250,89.5838378508188
1447,7,37,65,365,2.78234559147955,0.398657332779196,1.03398529173137,12.8455139512363,925.557011465637,554.408943954196,467.805744034976,270.08906559886,3.40128647806795,0.844331397581754,0.851033236372955,0.774867669933407,97.3949997550378,58.8370611395659,532,87.4738863880231
1448,8,37,75,365,3.36237695164807,0.397964841460812,1.20861434780956,15.7079341736594,944.986653859355,590.965878825621,453.324262053356,279.568860670886,3.29213275518062,0.86680268173502,0.839849191881443,0.786337911483549,97.4220217465652,62.7756061857667,1442,87.5643196123134
1449,9,37,85,365,3.01032299883743,0.384526813970541,1.06730681183885,13.5204145006161,991.853204714415,572.441210301269,454.226580701976,261.628056252599,3.65914787342052,0.799078282946957,0.759594671354599,0.767489261487524,103.657736844429,61.8588146931207,668,85.9715829978088
1450,10,37,95,365,3.27344781512169,0.355289034654584,1.141223669746,13.2819143933895,985.104958893618,591.846659663764,481.831747000193,286.953948278857,3.9385199229115,0.775361588712048,0.759838069949438,0.676271551601892,109.746918700012,61.9634311428421,537,82.7614316027742
1451,11,37,105,365,3.18933614418262,0.365141454672062,1.05983792863037,14.971799062506,1021.4585546704,589.76259466127,495.551939297386,280.945583674943,4.17669120434941,0.78408399237607,0.700062911398611,0.717815506054062,116.210165662914,72.9913377356624,288,82.1832685092626
1452,12,37,115,365,1.89365440373988,0.237134330915505,0.602879012880563,8.16812296126607,1034.88344642931,640.613105348721,510.850355159892,293.702209388801,4.34463247171934,0.778643425984654,0.741210496785624,0.669481141433863,125.384948481208,76.2496892910364,195,77.777039297963
1453,13,37,125,365,1.79629831711581,0.22242396025274,0.642380291119219,6.72518374885434,1054.2437888593,657.878952617601,513.632987600982,289.592210417868,4.41394856787195,0.742289228721524,0.70634597737321,0.684048421343612,129.381788262734,84.9040630300374,93,74.5659598704929
1454,14,37,135,365,1.0171315513328,0.118744351351984,0.385616060323745,4.83792148452592,1157.35800847667,690.021993139162,536.724386602196,319.912470354575,4.83510119987833,0.694613432908599,0.659710069959581,0.616048306820012,148.771858669151,83.5569328829586,35,73.171172531743
1455,15,37,145,365,0.947100008993552,0.0670571343605512,0.21810822005649,0.213170729986938,1152.66732397437,696.537368811429,521.376252703756,316.62459419419,4.84971061485327,0.657406208448991,0.592598359656597,0.613911024529105,165.774080302184,98.4469741174867,18,66.8557728483699
1456,16,37,155,365,0.514018099381103,0.0677217129708003,0.260755841738692,0.33348152546939,1152.98662506735,712.890127744801,531.294429531734,310.326116903771,5.18325397687308,0.644724491794958,0.615008911585969,0.605215332185392,159.73776825372,92.4653266896414,16,68.4744044350425
1457,17,37,165,365,0.670113133980587,0.0827578369750385,0.147774490260554,0.0982598506049925,1154.6326393447,712.017289986504,552.598452546021,325.419268645321,5.30810487160495,0.672794961602794,0.624391234447497,0.570708428132223,171.592124044573,100.575610436289,15,67.3696368570817
1458,18,37,175,365,0.610006961595245,0.0371558461922046,0.235053759144555,0,1144.26992411283,704.504272478695,558.457798220697,317.830846900746,4.68458057185282,0.6901159113446,0.624834438673639,0.626404119253651,149.719350569131,90.3069311466853,15,68.5923727574549
1459,19,37,185,365,0.474256171808264,0.0526887895235987,0.224021763188823,0,1164.83672482321,726.24561287474,529.12304940183,297.732987922257,5.10881153193325,0.667618640751541,0.60769816685378,0.606750683823539,148.80302556807,86.2401885457515,15,66.5075246999215
1460,20,37,195,365,0.667659453755349,0.0686038379389728,0.200550774948393,0,1187.04833650257,724.16291083921,540.630584843754,322.862842004926,5.23027111923695,0.650959844258521,0.59416147881801,0.618747569196948,161.222048070332,94.7629069573299,15,69.8497105113836
1461,21,37,205,365,0.637841261767675,0.0754352412097261,0.285071233057686,0.285643337620788,1171.74151916549,703.192655917104,556.757334864325,313.060738717442,5.0963644955546,0.66745505605692,0.620246805246552,0.612241517030076,158.706995291338,79.4893939052669,17,69.6170397270827
1462,22,37,215,365,0.762183297261278,0.109794780203577,0.384632601425989,1.09402455213773,1098.71978846833,672.301754854726,529.146705099082,307.877563901235,4.90125828357633,0.715395505658344,0.664281039605095,0.634744061081493,146.396661100415,89.9294102885936,19,70.9595069863859
1463,23,37,225,365,1.47479807453426,0.123659101941526,0.537052308785556,6.39135178327187,1054.53492986112,631.043279289078,502.342193550106,284.255575611754,4.34705804567185,0.776557959867172,0.721444947306245,0.718465798587798,132.638438192774,74.472730892128,83,74.7724139840477
1464,24,37,235,365,2.1774826816534,0.244199746322956,0.843425472315327,8.9529277192322,1057.03611578712,650.61538648056,488.021044575858,278.155840703021,3.83115750908386,0.782267933688076,0.742976376503365,0.734239327268092,112.974280787236,65.2182085275086,350,82.0885855631123
1465,25,37,245,365,2.99204519781595,0.395185710047002,1.19740229460192,14.3088129597033,1025.06921221876,601.653026334763,500.95828063737,271.820451523977,3.91529509947771,0.792500870227344,0.74903887726787,0.704030399489523,109.5195348299,68.9465996777855,361,80.8651565778173
1466,26,37,255,365,3.96731883121332,0.428719095273345,1.31233018398661,17.3021547120712,1020.05698988434,597.148698756158,509.41261417674,261.281334339412,3.62453673117548,0.843307280351975,0.76466650618943,0.762850593217029,109.226575886139,69.5393215056421,1077,84.8101379938066
1467,27,37,265,365,4.23958767778859,0.478374804826198,1.38248090901615,18.1069136588436,970.315726220158,617.682296793813,481.216766604468,281.378762246514,3.71878089719782,0.799017700685294,0.77363581153367,0.750478833003617,111.672804414408,61.4368253157738,819,82.6316443374912
1468,28,37,275,365,4.26709698205095,0.504575168722265,1.28237621856751,18.9106642346126,1029.18050610168,618.109236607658,487.938302131798,278.591757355059,4.15814657072844,0.804522833593596,0.76705865293485,0.752851756157909,106.569895066607,64.0189675636461,546,83.3375015652408
1469,29,37,285,365,3.74573416951972,0.429690138026563,1.2960000361234,16.8172850474026,989.601388665665,618.232455589739,485.777940608076,277.930087288652,4.04084917284448,0.771131374355215,0.735634424908239,0.717706127253422,131.146730224637,70.1917428055106,330,80.9504271121021
1470,30,37,295,365,3.26581670982151,0.419729012993973,1.16277941511457,16.1904135495687,1006.74277792213,605.040957630687,494.825186361884,273.585905975471,3.66940651585685,0.806346699192152,0.78476060812899,0.726158680338314,106.149015342649,71.9970712411933,515,81.541345006891
1471,31,37,305,365,2.48303171381378,0.29740804553213,0.843764252304027,10.5791629664261,1017.42829410078,603.51242695657,456.347443627712,276.547504536352,4.08790732092608,0.813227582347357,0.734192963553129,0.733332193460012,123.042325701074,70.7019565402464,226,83.033202229385
1472,32,37,315,365,1.8175762346437,0.148572070895639,0.637513149630213,7.24077852136655,1016.32079160723,647.13042496772,486.277516188771,287.249913200521,4.22873352055295,0.761770645998964,0.730994323482552,0.713359416578133,126.057009183995,78.2962644071768,96,80.9481374575499
1473,33,37,325,365,1.38624218671522,0.181850307728256,0.591927678744364,4.78055337385945,1034.13914555653,613.385519924685,489.115003329578,278.515798704098,3.93448285256328,0.809813660269203,0.767240026587481,0.729781127828954,107.448508943446,64.159974788969,100,84.1211367955857
1474,34,37,335,365,1.04107105703837,0.14884358441413,0.547386892223592,4.4871366369439,1008.9903277626,621.462080819277,476.683813979062,283.151396853131,4.08480812858474,0.798143650677641,0.742143158509756,0.757999980625415,111.086378843466,65.9525117807618,45,78.7845925799219
1475,35,37,345,365,1.75549584106515,0.22654330441718,0.604194189796957,5.27158057755437,965.785456258923,577.560211552576,480.81198578303,262.625469299402,3.39199133870705,0.856039616935031,0.802391095031687,0.800848552802331,98.3925737825591,64.2905642479908,120,86.7558799898337
1476,36,37,355,365,1.56775351237103,0.170559025801606,0.60608669600198,6.94186489269246,940.657156297066,572.883861126889,456.50252595512,270.293233445374,3.3556865847467,0.862429584655062,0.791284628287392,0.798276236377998,99.3116045937462,56.8384270928996,96,85.9038128186559
1477,37,37,365,365,2.92914997448592,0.37688698428039,0.940600309206318,12.5509969284785,914.719230919016,554.497682235199,459.786526246463,256.512818081215,3.07724717848346,0.86755849863564,0.837718442885522,0.801509934322926,76.3738525538061,56.1347554101455,519,90.2603383677206
1478,38,37,375,365,3.6594983970966,0.443963302965628,1.29574596770945,18.3365573364483,937.35558000353,568.13041867134,445.582725433668,254.372068458561,3.23356379617936,0.852148881213841,0.820964229016036,0.769869773118387,88.2760690630817,61.8442789822306,1275,88.5367031217842
